external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/2NhdGz9EDv2FeUw6udu2g1'},"{'href': None, 'total': 2642425}","['boy band', 'dance pop', 'pop', 'post-teen pop']",https://api.spotify.com/v1/artists/2NhdGz9EDv2FeUw6udu2g1,2NhdGz9EDv2FeUw6udu2g1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d34d138ebcda9fca6716e70c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d34d138ebcda9fca6716e70c', 'width': 160}]",The Wanted,62,artist,spotify:artist:2NhdGz9EDv2FeUw6udu2g1
{'spotify': 'https://open.spotify.com/artist/0BmLNz4nSLfoWYW1cYsElL'},"{'href': None, 'total': 382877}",['romanian pop'],https://api.spotify.com/v1/artists/0BmLNz4nSLfoWYW1cYsElL,0BmLNz4nSLfoWYW1cYsElL,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb750e2b92595d4e5b75f94873', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174750e2b92595d4e5b75f94873', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178750e2b92595d4e5b75f94873', 'width': 160}]",Alexandra Stan,58,artist,spotify:artist:0BmLNz4nSLfoWYW1cYsElL
{'spotify': 'https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865'},"{'href': None, 'total': 14302786}","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",https://api.spotify.com/v1/artists/55Aa2cqylxrFIXC767Z865,55Aa2cqylxrFIXC767Z865,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c1c08e541eae3cc82c6988c4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c1c08e541eae3cc82c6988c4', 'width': 160}]",Lil Wayne,84,artist,spotify:artist:55Aa2cqylxrFIXC767Z865
{'spotify': 'https://open.spotify.com/artist/0aeLcja6hKzb7Uz2ou7ulP'},"{'href': None, 'total': 468972}",['stomp and holler'],https://api.spotify.com/v1/artists/0aeLcja6hKzb7Uz2ou7ulP,0aeLcja6hKzb7Uz2ou7ulP,"[{'height': 667, 'url': 'https://i.scdn.co/image/76ea79b6425f380ffe66f1665881529a15213a5d', 'width': 999}, {'height': 427, 'url': 'https://i.scdn.co/image/1c2dd9d2526a7730b0b1170dfb920361468d16d6', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/7204290efff13dbb8be63537fea80e25c272a3ae', 'width': 199}, {'height': 43, 'url': 'https://i.scdn.co/image/1bd2842ffbb950ea1f6d2e56ee29c0c8f13d96df', 'width': 64}]",Noah And The Whale,47,artist,spotify:artist:0aeLcja6hKzb7Uz2ou7ulP
{'spotify': 'https://open.spotify.com/artist/75FnCoo4FBxH5K1Rrx0k5A'},"{'href': None, 'total': 1615985}","['contemporary country', 'country', 'country dawn', 'country road']",https://api.spotify.com/v1/artists/75FnCoo4FBxH5K1Rrx0k5A,75FnCoo4FBxH5K1Rrx0k5A,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174173d4b457016fe0727a7e50d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178173d4b457016fe0727a7e50d', 'width': 160}]",The Band Perry,53,artist,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A
{'spotify': 'https://open.spotify.com/artist/6f4XkbvYlXMH0QgVRzW0sM'},"{'href': None, 'total': 2720047}","['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/6f4XkbvYlXMH0QgVRzW0sM,6f4XkbvYlXMH0QgVRzW0sM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3eed54e1eb0fed222434d867', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743eed54e1eb0fed222434d867', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783eed54e1eb0fed222434d867', 'width': 160}]",Waka Flocka Flame,63,artist,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM
{'spotify': 'https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf'},"{'href': None, 'total': 1892979}","['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",https://api.spotify.com/v1/artists/01QTIT5P1pFP3QnnFSdsJf,01QTIT5P1pFP3QnnFSdsJf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb17e0a43f3aaa0c48410c4b68', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517417e0a43f3aaa0c48410c4b68', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17817e0a43f3aaa0c48410c4b68', 'width': 160}]",Lupe Fiasco,64,artist,spotify:artist:01QTIT5P1pFP3QnnFSdsJf
{'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'},"{'href': None, 'total': 22359635}","['chicago rap', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x,5K4W6rqBFWDnAN6FQUkS6x,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174867008a971fae0f4d913f63a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178867008a971fae0f4d913f63a', 'width': 160}]",Kanye West,89,artist,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x
{'spotify': 'https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV'},"{'href': None, 'total': 3866348}","['contemporary country', 'country', 'country road', 'modern country rock']",https://api.spotify.com/v1/artists/2IvkS5MXK0vPGnwyJsrEyV,2IvkS5MXK0vPGnwyJsrEyV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd34bf268bd88477f7f192100', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d34bf268bd88477f7f192100', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d34bf268bd88477f7f192100', 'width': 160}]",Eric Church,70,artist,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV
{'spotify': 'https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms'},"{'href': None, 'total': 28649485}","['art pop', 'dance pop', 'pop']",https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms,1HY2Jd0NmPuamShAr6KMms,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc8d3d98a1bccbe71393dbfbf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c8d3d98a1bccbe71393dbfbf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c8d3d98a1bccbe71393dbfbf', 'width': 160}]",Lady Gaga,82,artist,spotify:artist:1HY2Jd0NmPuamShAr6KMms
{'spotify': 'https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7'},"{'href': None, 'total': 3107846}","['indie poptimism', 'pop']",https://api.spotify.com/v1/artists/2feDdbD5araYcm6JhFHHw7,2feDdbD5araYcm6JhFHHw7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7885d725841e0338092f5f6f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747885d725841e0338092f5f6f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787885d725841e0338092f5f6f', 'width': 160}]",Labrinth,76,artist,spotify:artist:2feDdbD5araYcm6JhFHHw7
{'spotify': 'https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5'},"{'href': None, 'total': 20388103}","['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5,0L8ExT028jH3ddEcZwqJJ5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c33cc15260b767ddec982ce8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c33cc15260b767ddec982ce8', 'width': 160}]",Red Hot Chili Peppers,81,artist,spotify:artist:0L8ExT028jH3ddEcZwqJJ5
