external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft'},"{'href': None, 'total': 15745055}","['atl hip hop', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/1URnnhqYAYcrqrcwql10ft,1URnnhqYAYcrqrcwql10ft,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb35ca7d2181258b51c0f2cf9e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517435ca7d2181258b51c0f2cf9e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17835ca7d2181258b51c0f2cf9e', 'width': 160}]",21 Savage,88,artist,spotify:artist:1URnnhqYAYcrqrcwql10ft
{'spotify': 'https://open.spotify.com/artist/4f9iBmdUOhQWeP7dcAn1pf'},"{'href': None, 'total': 1751532}",['neo soul'],https://api.spotify.com/v1/artists/4f9iBmdUOhQWeP7dcAn1pf,4f9iBmdUOhQWeP7dcAn1pf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc9dbbd6ae573508ba5513300', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c9dbbd6ae573508ba5513300', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c9dbbd6ae573508ba5513300', 'width': 160}]",Rag'n'Bone Man,65,artist,spotify:artist:4f9iBmdUOhQWeP7dcAn1pf
{'spotify': 'https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH'},"{'href': None, 'total': 89468260}","['art pop', 'pop']",https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd8b9980db67272cb4d2c3daf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d8b9980db67272cb4d2c3daf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d8b9980db67272cb4d2c3daf', 'width': 160}]",Billie Eilish,86,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH
{'spotify': 'https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z'},"{'href': None, 'total': 5224540}","['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/02kJSzxNuaWGqwubyUba0Z,02kJSzxNuaWGqwubyUba0Z,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd9cfdc05548d1655bc265f85', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d9cfdc05548d1655bc265f85', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d9cfdc05548d1655bc265f85', 'width': 160}]",G-Eazy,73,artist,spotify:artist:02kJSzxNuaWGqwubyUba0Z
{'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'},"{'href': None, 'total': 94563998}",['pop'],https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02,06HL4z0CvFAxyc27GXpf02,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174859e4c14fa59296c8649e0e4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178859e4c14fa59296c8649e0e4', 'width': 160}]",Taylor Swift,100,artist,spotify:artist:06HL4z0CvFAxyc27GXpf02
{'spotify': 'https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v'},"{'href': None, 'total': 1050233}","['deep underground hip hop', 'indie pop rap', 'pop rap']",https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v,4qBgvVog0wzW75IQ48mU7v,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb60a3cdaf5e5629b55e411583', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517460a3cdaf5e5629b55e411583', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17860a3cdaf5e5629b55e411583', 'width': 160}]",KYLE,60,artist,spotify:artist:4qBgvVog0wzW75IQ48mU7v
{'spotify': 'https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE'},"{'href': None, 'total': 2912983}","['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",https://api.spotify.com/v1/artists/0SwO7SWeDHJijQ3XNS7xEE,0SwO7SWeDHJijQ3XNS7xEE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9dccdc8f4087cbe2bdedc9d3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749dccdc8f4087cbe2bdedc9d3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789dccdc8f4087cbe2bdedc9d3', 'width': 160}]",MGMT,71,artist,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE
{'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'},"{'href': None, 'total': 7868551}","['melodic rap', 'rap', 'trap']",https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I,31W5EY0aAly4Qieq6OFu6I,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebebe9d9f649d6ef85497f71af', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ebe9d9f649d6ef85497f71af', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ebe9d9f649d6ef85497f71af', 'width': 160}]",A Boogie Wit da Hoodie,78,artist,spotify:artist:31W5EY0aAly4Qieq6OFu6I
{'spotify': 'https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY'},"{'href': None, 'total': 2138673}","['pop rap', 'seattle hip hop']",https://api.spotify.com/v1/artists/3JhNCzhSMTxs9WLGJJxWOY,3JhNCzhSMTxs9WLGJJxWOY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb488b3b242f97163a7f8e17b9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174488b3b242f97163a7f8e17b9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178488b3b242f97163a7f8e17b9', 'width': 160}]",Macklemore,75,artist,spotify:artist:3JhNCzhSMTxs9WLGJJxWOY
{'spotify': 'https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD'},"{'href': None, 'total': 9305292}","['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD,699OTQXzgjhIYAHMy9RyPD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb504ff11d788162fbf8078654', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174504ff11d788162fbf8078654', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178504ff11d788162fbf8078654', 'width': 160}]",Playboi Carti,82,artist,spotify:artist:699OTQXzgjhIYAHMy9RyPD
