external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/3klZnJvYGIbWritVwQD434'},"{'href': None, 'total': 516290}",['dutch pop'],https://api.spotify.com/v1/artists/3klZnJvYGIbWritVwQD434,3klZnJvYGIbWritVwQD434,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7834b4852d11bd5202e628fd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747834b4852d11bd5202e628fd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787834b4852d11bd5202e628fd', 'width': 160}]",Duncan Laurence,64,artist,spotify:artist:3klZnJvYGIbWritVwQD434
{'spotify': 'https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB'},"{'href': None, 'total': 10065156}","['melodic rap', 'rap', 'trap']",https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9c30c6b69a55d48decd71600', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749c30c6b69a55d48decd71600', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789c30c6b69a55d48decd71600', 'width': 160}]",Roddy Ricch,75,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB
{'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'},"{'href': None, 'total': 94563998}",['pop'],https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02,06HL4z0CvFAxyc27GXpf02,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174859e4c14fa59296c8649e0e4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178859e4c14fa59296c8649e0e4', 'width': 160}]",Taylor Swift,100,artist,spotify:artist:06HL4z0CvFAxyc27GXpf02
{'spotify': 'https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb'},"{'href': None, 'total': 13029328}","['funk pop', 'funk rj', 'pagode baiano', 'pop', 'pop nacional']",https://api.spotify.com/v1/artists/7FNnA9vBm6EKceENgCGRMb,7FNnA9vBm6EKceENgCGRMb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e421417f7e23edbb8610827', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e421417f7e23edbb8610827', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e421417f7e23edbb8610827', 'width': 160}]",Anitta,75,artist,spotify:artist:7FNnA9vBm6EKceENgCGRMb
{'spotify': 'https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W'},"{'href': None, 'total': 13410848}","['reggaeton', 'trap latino', 'urbano latino']",https://api.spotify.com/v1/artists/7iK8PXO48WeuP03g8YR51W,7iK8PXO48WeuP03g8YR51W,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9e35c3c5de877f99a8f6192f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749e35c3c5de877f99a8f6192f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789e35c3c5de877f99a8f6192f', 'width': 160}]",Myke Towers,85,artist,spotify:artist:7iK8PXO48WeuP03g8YR51W
{'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'},"{'href': None, 'total': 22359635}","['chicago rap', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x,5K4W6rqBFWDnAN6FQUkS6x,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174867008a971fae0f4d913f63a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178867008a971fae0f4d913f63a', 'width': 160}]",Kanye West,89,artist,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x
{'spotify': 'https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq'},"{'href': None, 'total': 12489738}",['lgbtq+ hip hop'],https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq,7jVv8c5Fj3E9VhNjxT4snq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd66f1e0c883f319443d68c45', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d66f1e0c883f319443d68c45', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d66f1e0c883f319443d68c45', 'width': 160}]",Lil Nas X,74,artist,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq
{'spotify': 'https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X'},"{'href': None, 'total': 77415869}","['reggaeton', 'trap latino', 'urbano latino']",https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X,4q3ewBCX7sLwd24euuV69X,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9ad50e478a469448c6f369df', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749ad50e478a469448c6f369df', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789ad50e478a469448c6f369df', 'width': 160}]",Bad Bunny,95,artist,spotify:artist:4q3ewBCX7sLwd24euuV69X
{'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'},"{'href': None, 'total': 95345556}",['pop'],https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cdce7620dc940db079bf4952', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cdce7620dc940db079bf4952', 'width': 160}]",Ariana Grande,87,artist,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR
{'spotify': 'https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'},"{'href': None, 'total': 74910133}","['canadian pop', 'pop']",https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748ae7f2aaa9817a704a87ea36', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788ae7f2aaa9817a704a87ea36', 'width': 160}]",Justin Bieber,87,artist,spotify:artist:1uNFoZAHBGtllmzznpCI3s
