external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP'},"{'href': None, 'total': 10761419}","['hip hop', 'miami hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/0QHgL1lAIqAw0HtD7YldmP,0QHgL1lAIqAw0HtD7YldmP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb084f36c2ae2da4a02494e1e5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174084f36c2ae2da4a02494e1e5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178084f36c2ae2da4a02494e1e5', 'width': 160}]",DJ Khaled,74,artist,spotify:artist:0QHgL1lAIqAw0HtD7YldmP
{'spotify': 'https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A'},"{'href': None, 'total': 4342888}","['dance pop', 'neo mellow', 'pop', 'pop rock']",https://api.spotify.com/v1/artists/3FUY2gzHeIiaesXtOAdB7A,3FUY2gzHeIiaesXtOAdB7A,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9ac5323dcebb1c7b80dcaf64', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749ac5323dcebb1c7b80dcaf64', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789ac5323dcebb1c7b80dcaf64', 'width': 160}]",Train,70,artist,spotify:artist:3FUY2gzHeIiaesXtOAdB7A
{'spotify': 'https://open.spotify.com/artist/4pADjHPWyrlAF0FA7joK2H'},"{'href': None, 'total': 1771064}","['dance pop', 'pop', 'pop rap', 'post-teen pop']",https://api.spotify.com/v1/artists/4pADjHPWyrlAF0FA7joK2H,4pADjHPWyrlAF0FA7joK2H,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1fe57aeec785741820fedd52', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741fe57aeec785741820fedd52', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781fe57aeec785741820fedd52', 'width': 160}]",Jay Sean,63,artist,spotify:artist:4pADjHPWyrlAF0FA7joK2H
{'spotify': 'https://open.spotify.com/artist/5ndkK3dpZLKtBklKjxNQwT'},"{'href': None, 'total': 2122830}","['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']",https://api.spotify.com/v1/artists/5ndkK3dpZLKtBklKjxNQwT,5ndkK3dpZLKtBklKjxNQwT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3b6f1762e81e53df14990f57', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743b6f1762e81e53df14990f57', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783b6f1762e81e53df14990f57', 'width': 160}]",B.o.B,70,artist,spotify:artist:5ndkK3dpZLKtBklKjxNQwT
{'spotify': 'https://open.spotify.com/artist/5OrB6Jhhrl9y2PK0pSV4VP'},"{'href': None, 'total': 3019236}","['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/5OrB6Jhhrl9y2PK0pSV4VP,5OrB6Jhhrl9y2PK0pSV4VP,"[{'height': 1328, 'url': 'https://i.scdn.co/image/ca134959a6212f3931540a4c59a08e5c0774978d', 'width': 1000}, {'height': 850, 'url': 'https://i.scdn.co/image/a30e844929bc0e63a735d9b09114340f7a8bc457', 'width': 640}, {'height': 266, 'url': 'https://i.scdn.co/image/9366794394c2643ae0ad7df3748184576a2d932d', 'width': 200}, {'height': 85, 'url': 'https://i.scdn.co/image/573c5319cd2bbe266ff9f635191a63364890f745', 'width': 64}]",Young Money,60,artist,spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP
{'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'},"{'href': None, 'total': 26524863}","['big room', 'dance pop', 'edm', 'pop', 'pop dance']",https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai,1Cs0zKBU1kc0i8ypK3B9ai,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f150017ca69c8793503c2d4f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f150017ca69c8793503c2d4f', 'width': 160}]",David Guetta,85,artist,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai
{'spotify': 'https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X'},"{'href': None, 'total': 30718420}",['pop'],https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X,6jJ0s89eD6GaHleKKya26X,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dc9dcb7e4a97b4552e1224d6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dc9dcb7e4a97b4552e1224d6', 'width': 160}]",Katy Perry,82,artist,spotify:artist:6jJ0s89eD6GaHleKKya26X
{'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'},"{'href': None, 'total': 82766919}","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744293385d324db8558179afd9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784293385d324db8558179afd9', 'width': 160}]",Drake,95,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4
{'spotify': 'https://open.spotify.com/artist/0SCbttzoZTnLFebDYmAWCm'},"{'href': None, 'total': 1519097}","['glee club', 'post-teen pop']",https://api.spotify.com/v1/artists/0SCbttzoZTnLFebDYmAWCm,0SCbttzoZTnLFebDYmAWCm,"[{'height': 450, 'url': 'https://i.scdn.co/image/5b5a95f260ac429405e871777e3c17c9126c30ad', 'width': 600}, {'height': 150, 'url': 'https://i.scdn.co/image/446aee35047292c4ba3e57e83ef97e6a9ffea669', 'width': 200}, {'height': 48, 'url': 'https://i.scdn.co/image/ba0a93f82502495617bc233f726b0debed5c43d9', 'width': 64}]",Glee Cast,68,artist,spotify:artist:0SCbttzoZTnLFebDYmAWCm
{'spotify': 'https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS'},"{'href': None, 'total': 7857558}","['dance pop', 'pop', 'pop rap']",https://api.spotify.com/v1/artists/1yxSLGMDHlW21z4YXirZDS,1yxSLGMDHlW21z4YXirZDS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebabab30b094128cf4c0f2cef1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174abab30b094128cf4c0f2cef1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178abab30b094128cf4c0f2cef1', 'width': 160}]",Black Eyed Peas,77,artist,spotify:artist:1yxSLGMDHlW21z4YXirZDS
