external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp'},"{'href': None, 'total': 32271379}","['colombian pop', 'dance pop', 'latin pop', 'pop']",https://api.spotify.com/v1/artists/0EmeFodog0BfCgMzAIvKQp,0EmeFodog0BfCgMzAIvKQp,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb284894d68fe2f80cad555110', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174284894d68fe2f80cad555110', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178284894d68fe2f80cad555110', 'width': 160}]",Shakira,84,artist,spotify:artist:0EmeFodog0BfCgMzAIvKQp
{'spotify': 'https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX'},"{'href': None, 'total': 6416082}","['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/2NdeV5rLm47xAvogXrYhJX,2NdeV5rLm47xAvogXrYhJX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90e3fd86189f24d3f7dcb399', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490e3fd86189f24d3f7dcb399', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890e3fd86189f24d3f7dcb399', 'width': 160}]",Ciara,68,artist,spotify:artist:2NdeV5rLm47xAvogXrYhJX
{'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'},"{'href': None, 'total': 22359635}","['chicago rap', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x,5K4W6rqBFWDnAN6FQUkS6x,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174867008a971fae0f4d913f63a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178867008a971fae0f4d913f63a', 'width': 160}]",Kanye West,89,artist,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x
{'spotify': 'https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk'},"{'href': None, 'total': 2351707}","['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",https://api.spotify.com/v1/artists/2wIVse2owClT7go1WT98tk,2wIVse2owClT7go1WT98tk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf6691f40d906f097e9fbaa4c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f6691f40d906f097e9fbaa4c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f6691f40d906f097e9fbaa4c', 'width': 160}]",Missy Elliott,69,artist,spotify:artist:2wIVse2owClT7go1WT98tk
{'spotify': 'https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX'},"{'href': None, 'total': 10307465}","['dance pop', 'pop', 'talent show']",https://api.spotify.com/v1/artists/3BmGtnKgCSGYIUhmivXKWX,3BmGtnKgCSGYIUhmivXKWX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb305a7cc6760b53a67aaae19d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174305a7cc6760b53a67aaae19d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178305a7cc6760b53a67aaae19d', 'width': 160}]",Kelly Clarkson,76,artist,spotify:artist:3BmGtnKgCSGYIUhmivXKWX
{'spotify': 'https://open.spotify.com/artist/0YrtvWJMgSdVrk3SfNjTbx'},"{'href': None, 'total': 1502082}","['alternative rock', 'canadian indie', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']",https://api.spotify.com/v1/artists/0YrtvWJMgSdVrk3SfNjTbx,0YrtvWJMgSdVrk3SfNjTbx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174378adae733fc578108e3f534', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178378adae733fc578108e3f534', 'width': 160}]",Death Cab for Cutie,61,artist,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx
{'spotify': 'https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi'},"{'href': None, 'total': 2739658}","['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/3ipn9JLAPI5GUEo4y4jcoi,3ipn9JLAPI5GUEo4y4jcoi,"[{'height': 667, 'url': 'https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/0515a0dfc9c25cd8290cc4be58abf6f66f21706a', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/ec9b2c869d9a04eae2fe5be44e285f5a48c97efd', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/931d3d9ff7243f2a1a3f9d775959b06c28e19ad6', 'width': 64}]",Ludacris,74,artist,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi
{'spotify': 'https://open.spotify.com/artist/4AllEJE7mVkhhyUV6DjqPz'},"{'href': None, 'total': 321830}","['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",https://api.spotify.com/v1/artists/4AllEJE7mVkhhyUV6DjqPz,4AllEJE7mVkhhyUV6DjqPz,"[{'height': 1000, 'url': 'https://i.scdn.co/image/8c0e6450f325451431ce7a9937ab6f80427e9443', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/6564c5309343735efe8596c26ebf98ad526be35b', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/248f742e2a157158631ef9ced30a4d1183a66f52', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/4f6530ffc2742013e22cb8364ffeda7d2afd04db', 'width': 64}]",D4L,49,artist,spotify:artist:4AllEJE7mVkhhyUV6DjqPz
{'spotify': 'https://open.spotify.com/artist/6OiHleP2bHM18dXq4aZQWt'},"{'href': None, 'total': 256118}",['britpop'],https://api.spotify.com/v1/artists/6OiHleP2bHM18dXq4aZQWt,6OiHleP2bHM18dXq4aZQWt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc5fa6b8d66b263ccc1a3a8cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c5fa6b8d66b263ccc1a3a8cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c5fa6b8d66b263ccc1a3a8cd', 'width': 160}]",The Coral,50,artist,spotify:artist:6OiHleP2bHM18dXq4aZQWt
{'spotify': 'https://open.spotify.com/artist/3aBkeBhwadnWMWoVJ2CxJC'},"{'href': None, 'total': 904203}","['neo mellow', 'pop rock', 'post-grunge']",https://api.spotify.com/v1/artists/3aBkeBhwadnWMWoVJ2CxJC,3aBkeBhwadnWMWoVJ2CxJC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdf4a9c1c93753b62120b658e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174df4a9c1c93753b62120b658e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178df4a9c1c93753b62120b658e', 'width': 160}]",Rob Thomas,58,artist,spotify:artist:3aBkeBhwadnWMWoVJ2CxJC
