external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/1IO0GVa1xjkFMXsg66FiE9'},"{'href': None, 'total': 138062}",['hip pop'],https://api.spotify.com/v1/artists/1IO0GVa1xjkFMXsg66FiE9,1IO0GVa1xjkFMXsg66FiE9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebebc0c989a19c592c7ae19d50', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ebc0c989a19c592c7ae19d50', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ebc0c989a19c592c7ae19d50', 'width': 160}]",Lumidee,47,artist,spotify:artist:1IO0GVa1xjkFMXsg66FiE9
{'spotify': 'https://open.spotify.com/artist/7dOBabd5O4CvKrg4iriHTM'},"{'href': None, 'total': 2572575}",['nu metal'],https://api.spotify.com/v1/artists/7dOBabd5O4CvKrg4iriHTM,7dOBabd5O4CvKrg4iriHTM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2306846cafba63385008dc21', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742306846cafba63385008dc21', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782306846cafba63385008dc21', 'width': 160}]",Kid Rock,63,artist,spotify:artist:7dOBabd5O4CvKrg4iriHTM
{'spotify': 'https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83'},"{'href': None, 'total': 2901909}","['dance pop', 'hip pop', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/5rkVyNGXEgeUqKkB5ccK83,5rkVyNGXEgeUqKkB5ccK83,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1ebb81323a96e465ad20b932', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741ebb81323a96e465ad20b932', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781ebb81323a96e465ad20b932', 'width': 160}]",Ashanti,69,artist,spotify:artist:5rkVyNGXEgeUqKkB5ccK83
{'spotify': 'https://open.spotify.com/artist/1J2VVASYAamtQ3Bt8wGgA6'},"{'href': None, 'total': 1767819}","['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",https://api.spotify.com/v1/artists/1J2VVASYAamtQ3Bt8wGgA6,1J2VVASYAamtQ3Bt8wGgA6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb47b549b590b63e52c68b89b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b47b549b590b63e52c68b89b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b47b549b590b63e52c68b89b', 'width': 160}]",Ja Rule,67,artist,spotify:artist:1J2VVASYAamtQ3Bt8wGgA6
{'spotify': 'https://open.spotify.com/artist/5Z1CCuBsyhEHngq3U5IraY'},"{'href': None, 'total': 3972333}",['boy band'],https://api.spotify.com/v1/artists/5Z1CCuBsyhEHngq3U5IraY,5Z1CCuBsyhEHngq3U5IraY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebceead049d538f0b5087041dd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ceead049d538f0b5087041dd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ceead049d538f0b5087041dd', 'width': 160}]",Westlife,67,artist,spotify:artist:5Z1CCuBsyhEHngq3U5IraY
{'spotify': 'https://open.spotify.com/artist/12PSlydMSjEHzSCj9X5qv7'},"{'href': None, 'total': 921439}","['chicano rap', 'latin hip hop', 'pop rap', 'southern hip hop', 'texas latin rap', 'urban contemporary']",https://api.spotify.com/v1/artists/12PSlydMSjEHzSCj9X5qv7,12PSlydMSjEHzSCj9X5qv7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0feee74aea6c89ebaae3913e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740feee74aea6c89ebaae3913e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780feee74aea6c89ebaae3913e', 'width': 160}]",Baby Bash,59,artist,spotify:artist:12PSlydMSjEHzSCj9X5qv7
{'spotify': 'https://open.spotify.com/artist/0hEurMDQu99nJRq8pTxO14'},"{'href': None, 'total': 5977444}","['neo mellow', 'singer-songwriter']",https://api.spotify.com/v1/artists/0hEurMDQu99nJRq8pTxO14,0hEurMDQu99nJRq8pTxO14,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe926dd683e1700a6d65bd835', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e926dd683e1700a6d65bd835', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e926dd683e1700a6d65bd835', 'width': 160}]",John Mayer,75,artist,spotify:artist:0hEurMDQu99nJRq8pTxO14
{'spotify': 'https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j'},"{'href': None, 'total': 10527563}","['canadian pop', 'candy pop', 'dance pop', 'pop']",https://api.spotify.com/v1/artists/0p4nmQO2msCgU4IF37Wi3j,0p4nmQO2msCgU4IF37Wi3j,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb581efa688945cbb092df1726', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174581efa688945cbb092df1726', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178581efa688945cbb092df1726', 'width': 160}]",Avril Lavigne,73,artist,spotify:artist:0p4nmQO2msCgU4IF37Wi3j
{'spotify': 'https://open.spotify.com/artist/3s2wTjWxK8NOX09dmsvVOh'},"{'href': None, 'total': 934759}","['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'southern hip hop']",https://api.spotify.com/v1/artists/3s2wTjWxK8NOX09dmsvVOh,3s2wTjWxK8NOX09dmsvVOh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf367a7d653fcd271ecd298c2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f367a7d653fcd271ecd298c2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f367a7d653fcd271ecd298c2', 'width': 160}]",Chingy,56,artist,spotify:artist:3s2wTjWxK8NOX09dmsvVOh
{'spotify': 'https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh'},"{'href': None, 'total': 13067062}","['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",https://api.spotify.com/v1/artists/3q7HBObVc0L8jNeTe5Gofh,3q7HBObVc0L8jNeTe5Gofh,"[{'height': 977, 'url': 'https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2', 'width': 781}, {'height': 801, 'url': 'https://i.scdn.co/image/6f0da41419b31d9d2ba55d2df212f59ad0668118', 'width': 640}, {'height': 250, 'url': 'https://i.scdn.co/image/df73c0cebe56cafe705ffdba5085ccbd5680bd16', 'width': 200}, {'height': 80, 'url': 'https://i.scdn.co/image/1a44043542c997ef835c89e185f0cf79d7402153', 'width': 64}]",50 Cent,81,artist,spotify:artist:3q7HBObVc0L8jNeTe5Gofh
