external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX'},"{'href': None, 'total': 1897197}","['alt z', 'la indie', 'pop', 'pov: indie']",https://api.spotify.com/v1/artists/37M5pPGs6V1fchFJSgCguX,37M5pPGs6V1fchFJSgCguX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0c56e1a2c14efda30c57b98e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740c56e1a2c14efda30c57b98e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780c56e1a2c14efda30c57b98e', 'width': 160}]",FINNEAS,66,artist,spotify:artist:37M5pPGs6V1fchFJSgCguX
{'spotify': 'https://open.spotify.com/artist/5CiGnKThu5ctn9pBxv7DGa'},"{'href': None, 'total': 1086550}",['pop'],https://api.spotify.com/v1/artists/5CiGnKThu5ctn9pBxv7DGa,5CiGnKThu5ctn9pBxv7DGa,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb860c37890942e05e58c19372', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174860c37890942e05e58c19372', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178860c37890942e05e58c19372', 'width': 160}]",benny blanco,68,artist,spotify:artist:5CiGnKThu5ctn9pBxv7DGa
{'spotify': 'https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q'},"{'href': None, 'total': 51391031}","['modern rock', 'pop', 'rock']",https://api.spotify.com/v1/artists/53XhwfbYqKCa1cC15pYq2q,53XhwfbYqKCa1cC15pYq2q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174920dc1f617550de8388f368e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178920dc1f617550de8388f368e', 'width': 160}]",Imagine Dragons,85,artist,spotify:artist:53XhwfbYqKCa1cC15pYq2q
{'spotify': 'https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m'},"{'href': None, 'total': 34102235}","['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",https://api.spotify.com/v1/artists/4VMYDCV2IEDYJArk749S6m,4VMYDCV2IEDYJArk749S6m,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf9ad208bbff79c1ce09c77c1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f9ad208bbff79c1ce09c77c1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f9ad208bbff79c1ce09c77c1', 'width': 160}]",Daddy Yankee,83,artist,spotify:artist:4VMYDCV2IEDYJArk749S6m
{'spotify': 'https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2'},"{'href': None, 'total': 21230702}","['electropop', 'etherpop', 'indie poptimism', 'pop']",https://api.spotify.com/v1/artists/26VFTg2z8YR0cCuwLzESi2,26VFTg2z8YR0cCuwLzESi2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd707e1c5177614c4ec95a06c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d707e1c5177614c4ec95a06c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d707e1c5177614c4ec95a06c', 'width': 160}]",Halsey,79,artist,spotify:artist:26VFTg2z8YR0cCuwLzESi2
{'spotify': 'https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx'},"{'href': None, 'total': 46907649}","['pop', 'post-teen pop']",https://api.spotify.com/v1/artists/0C8ZW7ezQVs4URX5aX7Kqx,0C8ZW7ezQVs4URX5aX7Kqx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0c8eb928813cd06614c0710d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740c8eb928813cd06614c0710d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780c8eb928813cd06614c0710d', 'width': 160}]",Selena Gomez,81,artist,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx
{'spotify': 'https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg'},"{'href': None, 'total': 26180210}","['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg,2YZyLoL8N0Wb9xBt1NhZWg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb437b9e2a82505b3d93ff1022', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174437b9e2a82505b3d93ff1022', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178437b9e2a82505b3d93ff1022', 'width': 160}]",Kendrick Lamar,86,artist,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg
{'spotify': 'https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60'},"{'href': None, 'total': 42953591}","['dfw rap', 'melodic rap', 'pop', 'rap']",https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6be070445b03e0b63147c2c1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746be070445b03e0b63147c2c1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786be070445b03e0b63147c2c1', 'width': 160}]",Post Malone,86,artist,spotify:artist:246dkjvS1zLTtiykXe5h60
{'spotify': 'https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz'},"{'href': None, 'total': 9262353}","['hip hop', 'pop rap']",https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz,6fOMl44jA4Sp5b9PpYCkzz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1cf142a710a2f3d9b7a62da1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741cf142a710a2f3d9b7a62da1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781cf142a710a2f3d9b7a62da1', 'width': 160}]",NF,77,artist,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz
{'spotify': 'https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j'},"{'href': None, 'total': 4147312}","['folk-pop', 'neo-singer-songwriter', 'talent show']",https://api.spotify.com/v1/artists/2ysnwxxNtSgbb9t1m2Ur4j,2ysnwxxNtSgbb9t1m2Ur4j,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174be936a26ceb9cbbdec7df15b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178be936a26ceb9cbbdec7df15b', 'width': 160}]",George Ezra,71,artist,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j
