external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3'},"{'href': None, 'total': 3465492}","['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",https://api.spotify.com/v1/artists/26T3LtbuGT1Fu9m0eRq5X3,26T3LtbuGT1Fu9m0eRq5X3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7d994f7e137c10249de19455', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747d994f7e137c10249de19455', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787d994f7e137c10249de19455', 'width': 160}]",Cage The Elephant,71,artist,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3
{'spotify': 'https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN'},"{'href': None, 'total': 39824388}",['electro house'],https://api.spotify.com/v1/artists/7vk5e3vY1uw9plTHJAMwjN,7vk5e3vY1uw9plTHJAMwjN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbf753c009fd9c2d53351dd3c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bf753c009fd9c2d53351dd3c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bf753c009fd9c2d53351dd3c', 'width': 160}]",Alan Walker,78,artist,spotify:artist:7vk5e3vY1uw9plTHJAMwjN
{'spotify': 'https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7'},"{'href': None, 'total': 13528408}","['dance pop', 'pop']",https://api.spotify.com/v1/artists/31TPClRtHm23RisEBtV3X7,31TPClRtHm23RisEBtV3X7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9d3f9efc8e0030306e583cef', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749d3f9efc8e0030306e583cef', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789d3f9efc8e0030306e583cef', 'width': 160}]",Justin Timberlake,78,artist,spotify:artist:31TPClRtHm23RisEBtV3X7
{'spotify': 'https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4'},"{'href': None, 'total': 8445934}","['edm', 'pop', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/23fqKkggKUBHNkbKtXEls4,23fqKkggKUBHNkbKtXEls4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe636670d717588b11d654130', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e636670d717588b11d654130', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e636670d717588b11d654130', 'width': 160}]",Kygo,75,artist,spotify:artist:23fqKkggKUBHNkbKtXEls4
{'spotify': 'https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865'},"{'href': None, 'total': 14302786}","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",https://api.spotify.com/v1/artists/55Aa2cqylxrFIXC767Z865,55Aa2cqylxrFIXC767Z865,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c1c08e541eae3cc82c6988c4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c1c08e541eae3cc82c6988c4', 'width': 160}]",Lil Wayne,84,artist,spotify:artist:55Aa2cqylxrFIXC767Z865
{'spotify': 'https://open.spotify.com/artist/02kJSzxNuaWGqwubyUba0Z'},"{'href': None, 'total': 5224540}","['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/02kJSzxNuaWGqwubyUba0Z,02kJSzxNuaWGqwubyUba0Z,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd9cfdc05548d1655bc265f85', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d9cfdc05548d1655bc265f85', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d9cfdc05548d1655bc265f85', 'width': 160}]",G-Eazy,73,artist,spotify:artist:02kJSzxNuaWGqwubyUba0Z
{'spotify': 'https://open.spotify.com/artist/6JL8zeS1NmiOftqZTRgdTz'},"{'href': None, 'total': 14312526}","['hip pop', 'pop']",https://api.spotify.com/v1/artists/6JL8zeS1NmiOftqZTRgdTz,6JL8zeS1NmiOftqZTRgdTz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4d8f97058ff993df0f4eb9ee', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744d8f97058ff993df0f4eb9ee', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784d8f97058ff993df0f4eb9ee', 'width': 160}]",Meghan Trainor,76,artist,spotify:artist:6JL8zeS1NmiOftqZTRgdTz
{'spotify': 'https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg'},"{'href': None, 'total': 6197077}","['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",https://api.spotify.com/v1/artists/2jku7tDXc6XoB6MO2hFuqg,2jku7tDXc6XoB6MO2hFuqg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbd5d3e1b363c3e26710661c3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bd5d3e1b363c3e26710661c3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bd5d3e1b363c3e26710661c3', 'width': 160}]",Tory Lanez,79,artist,spotify:artist:2jku7tDXc6XoB6MO2hFuqg
{'spotify': 'https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs'},"{'href': None, 'total': 7702547}","['kentucky hip hop', 'r&b', 'rap']",https://api.spotify.com/v1/artists/2EMAnMvWE2eb56ToJVfCWs,2EMAnMvWE2eb56ToJVfCWs,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174078fdd734b7f0aa782328428', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178078fdd734b7f0aa782328428', 'width': 160}]",Bryson Tiller,77,artist,spotify:artist:2EMAnMvWE2eb56ToJVfCWs
{'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'},"{'href': None, 'total': 95345556}",['pop'],https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cdce7620dc940db079bf4952', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cdce7620dc940db079bf4952', 'width': 160}]",Ariana Grande,87,artist,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR
