external_urls,followers,genres,href,id,images,name,popularity,type,uri
{'spotify': 'https://open.spotify.com/artist/4GvOygVQquMaPm8oAc0vXi'},"{'href': None, 'total': 468682}","['birmingham hip hop', 'uk garage']",https://api.spotify.com/v1/artists/4GvOygVQquMaPm8oAc0vXi,4GvOygVQquMaPm8oAc0vXi,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4b7d7580bc3796bb446537fb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744b7d7580bc3796bb446537fb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784b7d7580bc3796bb446537fb', 'width': 160}]",The Streets,55,artist,spotify:artist:4GvOygVQquMaPm8oAc0vXi
{'spotify': 'https://open.spotify.com/artist/4Js9eYwAf9rypNtV8pNSw9'},"{'href': None, 'total': 543543}","['crunk', 'dirty south rap', 'north carolina hip hop', 'southern hip hop']",https://api.spotify.com/v1/artists/4Js9eYwAf9rypNtV8pNSw9,4Js9eYwAf9rypNtV8pNSw9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe308e14a34efcb2f11e2013d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e308e14a34efcb2f11e2013d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e308e14a34efcb2f11e2013d', 'width': 160}]",Petey Pablo,57,artist,spotify:artist:4Js9eYwAf9rypNtV8pNSw9
{'spotify': 'https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT'},"{'href': None, 'total': 4725786}","['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT,4OBJLual30L7gRl5UkeRcT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb12057d342f33c61b3768f2bc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517412057d342f33c61b3768f2bc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17812057d342f33c61b3768f2bc', 'width': 160}]",T.I.,71,artist,spotify:artist:4OBJLual30L7gRl5UkeRcT
{'spotify': 'https://open.spotify.com/artist/3Y10boYzeuFCJ4Qgp53w6o'},"{'href': None, 'total': 529143}","['dance pop', 'dance rock', 'strut']",https://api.spotify.com/v1/artists/3Y10boYzeuFCJ4Qgp53w6o,3Y10boYzeuFCJ4Qgp53w6o,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb064aceda61eac4b617a9ad3f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174064aceda61eac4b617a9ad3f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178064aceda61eac4b617a9ad3f', 'width': 160}]",Scissor Sisters,57,artist,spotify:artist:3Y10boYzeuFCJ4Qgp53w6o
{'spotify': 'https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m'},"{'href': None, 'total': 34102235}","['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",https://api.spotify.com/v1/artists/4VMYDCV2IEDYJArk749S6m,4VMYDCV2IEDYJArk749S6m,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf9ad208bbff79c1ce09c77c1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f9ad208bbff79c1ce09c77c1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f9ad208bbff79c1ce09c77c1', 'width': 160}]",Daddy Yankee,83,artist,spotify:artist:4VMYDCV2IEDYJArk749S6m
{'spotify': 'https://open.spotify.com/artist/5ypxebeHEIXjMtJb17uJlI'},"{'href': None, 'total': 563096}","['garage rock', 'modern rock', 'pop rock']",https://api.spotify.com/v1/artists/5ypxebeHEIXjMtJb17uJlI,5ypxebeHEIXjMtJb17uJlI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb34f6e44625dfcedb05c1be96', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517434f6e44625dfcedb05c1be96', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17834f6e44625dfcedb05c1be96', 'width': 160}]",Jet,59,artist,spotify:artist:5ypxebeHEIXjMtJb17uJlI
{'spotify': 'https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83'},"{'href': None, 'total': 2901909}","['dance pop', 'hip pop', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/5rkVyNGXEgeUqKkB5ccK83,5rkVyNGXEgeUqKkB5ccK83,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1ebb81323a96e465ad20b932', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741ebb81323a96e465ad20b932', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781ebb81323a96e465ad20b932', 'width': 160}]",Ashanti,69,artist,spotify:artist:5rkVyNGXEgeUqKkB5ccK83
{'spotify': 'https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV'},"{'href': None, 'total': 4141009}",['dance pop'],https://api.spotify.com/v1/artists/0z4gvV4rjIZ9wHck67ucSV,0z4gvV4rjIZ9wHck67ucSV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb14020d1e8b482b6e1c5e720d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517414020d1e8b482b6e1c5e720d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17814020d1e8b482b6e1c5e720d', 'width': 160}]",Akon,78,artist,spotify:artist:0z4gvV4rjIZ9wHck67ucSV
{'spotify': 'https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP'},"{'href': None, 'total': 41859612}",['pop'],https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP,04gDigrS5kc9YWfZHwBETP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f8349dfb619a7f842242de77', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f8349dfb619a7f842242de77', 'width': 160}]",Maroon 5,83,artist,spotify:artist:04gDigrS5kc9YWfZHwBETP
{'spotify': 'https://open.spotify.com/artist/4hqDqHtBlgxXpLXVYf7c8L'},"{'href': None, 'total': 974859}","['dance pop', 'post-teen pop']",https://api.spotify.com/v1/artists/4hqDqHtBlgxXpLXVYf7c8L,4hqDqHtBlgxXpLXVYf7c8L,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb60a34dfbd606cefc93c33310', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517460a34dfbd606cefc93c33310', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17860a34dfbd606cefc93c33310', 'width': 160}]",Ashlee Simpson,45,artist,spotify:artist:4hqDqHtBlgxXpLXVYf7c8L
