id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0227ddd747545c0d0cfe7595fa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485127ddd747545c0d0cfe7595fa', 'width': 64}]",2020-08-07T08:21:52Z,2005-11-28,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,0EmeFodog0BfCgMzAIvKQp,86,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4
0k2GOhqsrxDTAbFFSdNJjT,Temperature,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27369ba684e533706bafe248ef3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0269ba684e533706bafe248ef3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485169ba684e533706bafe248ef3', 'width': 64}]",2020-08-07T08:21:52Z,2005-09-26,https://open.spotify.com/track/0k2GOhqsrxDTAbFFSdNJjT,3Isy6kedDrgPYoTS1dazA9,83,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,audio_features,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4
2gam98EZKrF9XuOkU13ApN,Promiscuous,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a6f439c8957170652f9410e2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a6f439c8957170652f9410e2', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,86,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,audio_features,spotify:track:2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293,4
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c6ba98fd3f3b396a6c6f7091', 'width': 64}]",2020-08-07T08:21:52Z,2006-09-12,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,31TPClRtHm23RisEBtV3X7,81,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273026e88f624dfb96f2e1ef10b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02026e88f624dfb96f2e1ef10b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851026e88f624dfb96f2e1ef10b', 'width': 64}]",2020-08-07T08:21:52Z,2007-05-29,https://open.spotify.com/track/6RX5iL93VZ5fKmyvNXvF1r,6vWDO969PvNqNYHIOW5v0m,72,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,audio_features,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,227853,4
0W4NhJhcqKCqEP2GIpDCDq,Love,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732cc2323c681b3f84cdc8379a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022cc2323c681b3f84cdc8379a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512cc2323c681b3f84cdc8379a', 'width': 64}]",2020-08-07T08:21:52Z,2005-01-01,https://open.spotify.com/track/0W4NhJhcqKCqEP2GIpDCDq,1vfezMIyCr4XUdYRaKIKi3,85,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,audio_features,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,255333,4
2N5zMZX7YeL1tico8oQxa9,Crazy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27361a13426a99fd3500e2fff54', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0261a13426a99fd3500e2fff54', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485161a13426a99fd3500e2fff54', 'width': 64}]",2020-08-07T08:21:52Z,2006-05-02,https://open.spotify.com/track/2N5zMZX7YeL1tico8oQxa9,5SbkVQYYzlw1kte75QIabH,75,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,audio_features,spotify:track:2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9,182066,4
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735da2756220da9b6f17924f8f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025da2756220da9b6f17924f8f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515da2756220da9b6f17924f8f', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/5hnyJvgoWiQUYZttV4wXy6,3rIZMv9rysU7JkLzEaC5Jp,83,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0259b8b957f164ce660919f1f4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485159b8b957f164ce660919f1f4', 'width': 64}]",2020-08-07T08:21:52Z,2005-09-13,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,0zOcE3mg9nS6l3yxt1Y0bK,82,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4
4wH4dJgrsxONID6KS2tDQM,Maneater,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a6f439c8957170652f9410e2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a6f439c8957170652f9410e2', 'width': 64}]",2020-08-07T08:21:52Z,2006-01-01,https://open.spotify.com/track/4wH4dJgrsxONID6KS2tDQM,2jw70GZXlAI8QzWeY2bgRc,83,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,audio_features,spotify:track:4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM,https://api.spotify.com/v1/audio-analysis/4wH4dJgrsxONID6KS2tDQM,258893,4
