id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f6b55ca93bd33211227b502b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f6b55ca93bd33211227b502b', 'width': 64}]",2022-02-17T23:02:00Z,2010-10-05,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,0du5cEVh5yTK9QJze8zA0C,84,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,audio_features,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867,4
6epn3r7S14KUqlReYr77hA,Baby,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02629dc9e2e3bc20bbd7d92e4a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851629dc9e2e3bc20bbd7d92e4a', 'width': 64}]",2022-02-17T23:02:00Z,2010-01-01,https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA,1uNFoZAHBGtllmzznpCI3s,84,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,spotify:track:6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,214240,4
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0286b0c9728ad3ed338eaeea79', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485186b0c9728ad3ed338eaeea79', 'width': 64}]",2022-02-17T23:02:00Z,2010-03-30,https://open.spotify.com/track/4356Typ82hUiFAynbLYbPn,23zg3TcAtWQy7J6upgbUnj,82,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,audio_features,spotify:track:4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/audio-analysis/4356Typ82hUiFAynbLYbPn,220800,4
7Ie9W94M7OjPoZVV216Xus,Not Afraid,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c08d5fa5c0f1a834acef5100', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c08d5fa5c0f1a834acef5100', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c08d5fa5c0f1a834acef5100', 'width': 64}]",2022-02-17T23:02:00Z,2010-06-18,https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus,7dGJo4pcD2V6oG8kP0tJRR,82,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133,5
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734640a26eb27649006be29a94', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024640a26eb27649006be29a94', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514640a26eb27649006be29a94', 'width': 64}]",2022-02-17T23:02:00Z,2010-01-01,https://open.spotify.com/track/2a1o6ZejUi8U3wzzOtCOYw,33ScadVnbm2X8kkUqOkC6Z,81,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,audio_features,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/tracks/2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/audio-analysis/2a1o6ZejUi8U3wzzOtCOYw,198773,3
6cmm1LMvZdB5zsCwX5BjqE,Down,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e207a14471e5356294146e9d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e207a14471e5356294146e9d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e207a14471e5356294146e9d', 'width': 64}]",2022-02-17T23:02:00Z,2009-01-01,https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE,4pADjHPWyrlAF0FA7joK2H,80,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,audio_features,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4
60jzFy6Nn4M0iD1d94oteF,Rude Boy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ab647295c0c97446c1f1a3b5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ab647295c0c97446c1f1a3b5', 'width': 64}]",2022-02-17T23:02:00Z,2009-11-20,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF,5pKCCKE2ajJHZ9KAiaK11H,80,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,audio_features,spotify:track:60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,222920,4
3DamFFqW32WihKkTVlwTYQ,Fireflies,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273785d4e702802da500fc78b32', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02785d4e702802da500fc78b32', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851785d4e702802da500fc78b32', 'width': 64}]",2022-02-17T23:02:00Z,2009-01-01,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,07QEuhtrNmmZ0zEcqE9SF6,80,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,audio_features,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347,4
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c0ddb38854cde41708d606a1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c0ddb38854cde41708d606a1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c0ddb38854cde41708d606a1', 'width': 64}]",2022-02-17T23:02:00Z,2010-11-24,https://open.spotify.com/track/6ebkx7Q5tTxrCxKq4GYj0Y,0jnsk9HBra6NMjO2oANoPY,80,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560,4
59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02484d121f0e2d2caf87d5d10b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851484d121f0e2d2caf87d5d10b', 'width': 64}]",2022-02-17T23:02:00Z,2010-04-27,https://open.spotify.com/track/59dLtGBS26x7kc0rHbaPrq,5ndkK3dpZLKtBklKjxNQwT,79,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,audio_features,spotify:track:59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/tracks/59dLtGBS26x7kc0rHbaPrq,https://api.spotify.com/v1/audio-analysis/59dLtGBS26x7kc0rHbaPrq,268320,4
