id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02365b3fb800c19f7ff72602da', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851365b3fb800c19f7ff72602da', 'width': 64}]",2020-08-07T08:20:08Z,2004-03-23,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,23zg3TcAtWQy7J6upgbUnj,84,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4
6ECp64rv50XVz93WvxXMGF,This Love,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0292f2d790c6a97b195f66d51e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485192f2d790c6a97b195f66d51e', 'width': 64}]",2020-08-07T08:20:08Z,2002,https://open.spotify.com/track/6ECp64rv50XVz93WvxXMGF,04gDigrS5kc9YWfZHwBETP,85,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,audio_features,spotify:track:6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,206200,4
6I9VzXrHxO9rA9A5euc8Ak,Toxic,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02efc6988972cb04105f002cd4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851efc6988972cb04105f002cd4', 'width': 64}]",2020-08-07T08:20:08Z,2003-11-13,https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak,26dSoYclwsYLMAKD3tpOr4,85,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,audio_features,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800,4
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a6387ab37f64034cdc7b367', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026a6387ab37f64034cdc7b367', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516a6387ab37f64034cdc7b367', 'width': 64}]",2020-08-07T08:20:08Z,2003,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,1G9G7WwrXka3Z1r7aIDjI7,84,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
77loZpT5Y5PRP1S451P9Yz,The Reason,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27376cc6eedca8eb381afcd1e46', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0276cc6eedca8eb381afcd1e46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485176cc6eedca8eb381afcd1e46', 'width': 64}]",2020-08-07T08:20:08Z,2003-12-09,https://open.spotify.com/track/77loZpT5Y5PRP1S451P9Yz,2MqhkhX4npxDZ62ObR5ELO,83,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,audio_features,spotify:track:77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/tracks/77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/audio-analysis/77loZpT5Y5PRP1S451P9Yz,232800,4
2nLtzopw4rPReszdYBJU6h,Numb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b4ad7ebaf4575f120eb3f193', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b4ad7ebaf4575f120eb3f193', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b4ad7ebaf4575f120eb3f193', 'width': 64}]",2020-08-07T08:20:08Z,2003-03-24,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,6XyY86QOPPrYVGvF9ch6wz,88,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ccdddd46119a4ff53eaf1f5d', 'width': 64}]",2020-08-07T08:20:08Z,2004,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,0C0XlULifJtAgn6ZNCW2eu,88,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
228BxWXUYQPJrJYHDLOHkj,Gasolina,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736bdcdf82ecce36bff808a40c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026bdcdf82ecce36bff808a40c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516bdcdf82ecce36bff808a40c', 'width': 64}]",2020-08-07T08:20:08Z,2004-07-13,https://open.spotify.com/track/228BxWXUYQPJrJYHDLOHkj,4VMYDCV2IEDYJArk749S6m,84,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,audio_features,spotify:track:228BxWXUYQPJrJYHDLOHkj,https://api.spotify.com/v1/tracks/228BxWXUYQPJrJYHDLOHkj,https://api.spotify.com/v1/audio-analysis/228BxWXUYQPJrJYHDLOHkj,192600,4
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0208a1b1e0674086d3f1995e1b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485108a1b1e0674086d3f1995e1b', 'width': 64}]",2020-08-07T08:20:08Z,2004-09-21,https://open.spotify.com/track/6nTiIhLmQ3FWhvrGafw2zj,7oPftvlwr6VrsViSDV7fJY,84,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,audio_features,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,176346,4
5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0225b055377757b3cdd6f26b78', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485125b055377757b3cdd6f26b78', 'width': 64}]",2020-08-07T08:20:08Z,2004-02-10,https://open.spotify.com/track/5SkRLpaGtvYPhw02vZhQQ9,5K4W6rqBFWDnAN6FQUkS6x,83,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,audio_features,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/tracks/5SkRLpaGtvYPhw02vZhQQ9,https://api.spotify.com/v1/audio-analysis/5SkRLpaGtvYPhw02vZhQQ9,223507,4
