id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6cmm1LMvZdB5zsCwX5BjqE,Down,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e207a14471e5356294146e9d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e207a14471e5356294146e9d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e207a14471e5356294146e9d', 'width': 64}]",2020-08-07T08:24:02Z,2009-01-01,https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE,4pADjHPWyrlAF0FA7joK2H,80,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,audio_features,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4
0SiywuOBRcynK0uKGWdCnn,Bad Romance,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025c9890c0456a3719eeecd8aa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515c9890c0456a3719eeecd8aa', 'width': 64}]",2020-08-07T08:24:02Z,2009-11-05,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,1HY2Jd0NmPuamShAr6KMms,84,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
2UREu1Y8CO4jXkbvqAtP7g,Monster,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27343e531d5f69170aba281ef43', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0243e531d5f69170aba281ef43', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485143e531d5f69170aba281ef43', 'width': 64}]",2020-08-07T08:24:02Z,2009-08-21,https://open.spotify.com/track/2UREu1Y8CO4jXkbvqAtP7g,49bzE5vRBRIota4qeHtQM8,80,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,audio_features,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g,178013,4
2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736aef62bd0a60aac7df9a9e37', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026aef62bd0a60aac7df9a9e37', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516aef62bd0a60aac7df9a9e37', 'width': 64}]",2020-08-07T08:24:02Z,2008-01-01,https://open.spotify.com/track/2q4rjDy9WhaN3o9MvDbO21,6GMYJwaziB4ekv1Y6wCDWS,80,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,audio_features,spotify:track:2q4rjDy9WhaN3o9MvDbO21,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21,193387,4
7LR85XLWw2yXqKBSI5brbG,Run This Town,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fec1b815bb3c50a64a90fd10', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fec1b815bb3c50a64a90fd10', 'width': 64}]",2020-08-07T08:24:02Z,2009-09-08,https://open.spotify.com/track/7LR85XLWw2yXqKBSI5brbG,3nFkdlSjzX9mRTtwJOzDYB,82,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,audio_features,spotify:track:7LR85XLWw2yXqKBSI5brbG,https://api.spotify.com/v1/tracks/7LR85XLWw2yXqKBSI5brbG,https://api.spotify.com/v1/audio-analysis/7LR85XLWw2yXqKBSI5brbG,267520,4
3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27354ef13c30a024a7f1ba79efd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0254ef13c30a024a7f1ba79efd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485154ef13c30a024a7f1ba79efd', 'width': 64}]",2020-08-07T08:24:02Z,2009,https://open.spotify.com/track/3QLjDkgLh9AOEHlhQtDuhs,3TVXtAsR1Inumwj472S9r4,80,0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,audio_features,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/tracks/3QLjDkgLh9AOEHlhQtDuhs,https://api.spotify.com/v1/audio-analysis/3QLjDkgLh9AOEHlhQtDuhs,257690,4
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273125b1a330b6f6100ab19dbed', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02125b1a330b6f6100ab19dbed', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851125b1a330b6f6100ab19dbed', 'width': 64}]",2020-08-07T08:24:02Z,2008-05-12,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA,4phGZZrJZRo4ElhRtViYdl,80,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,audio_features,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242947,4
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d6c3ad6a2a27471e1d5e8103', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d6c3ad6a2a27471e1d5e8103', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d6c3ad6a2a27471e1d5e8103', 'width': 64}]",2020-08-07T08:24:02Z,2009-01-01,https://open.spotify.com/track/5Q0Nhxo0l2bP3pNjpGJwV1,5YGY8feqx7naU7z4HrwZM6,79,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022519d01c0cca06f134eeadd8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512519d01c0cca06f134eeadd8', 'width': 64}]",2020-08-07T08:24:02Z,2008-09-23,https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2,2qk9voo8llSGYcZ6xrBzKx,80,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760,4
1NhPKVLsHhFUHIOZ32QnS2,Secrets,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0277a7bd558d81172446e525bb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485177a7bd558d81172446e525bb', 'width': 64}]",2020-08-07T08:24:02Z,2009-01-01,https://open.spotify.com/track/1NhPKVLsHhFUHIOZ32QnS2,5Pwc4xIPtQLFEnJriah9YJ,79,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,audio_features,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4
7jk7gqyEonmVVYahZN5zhW,Circus,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0254c6edd554935d73e159e199', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485154c6edd554935d73e159e199', 'width': 64}]",2020-08-07T08:24:02Z,2008-12-02,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,26dSoYclwsYLMAKD3tpOr4,79,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,audio_features,spotify:track:7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,192360,4
4VqPOruhp5EdPBeR92t6lQ,Uprising,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b6d4566db0d12894a1a3b7a2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b6d4566db0d12894a1a3b7a2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b6d4566db0d12894a1a3b7a2', 'width': 64}]",2020-08-07T08:24:02Z,2009-09-10,https://open.spotify.com/track/4VqPOruhp5EdPBeR92t6lQ,12Chz98pHFMPJEknJQMWvI,78,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730672b0f8756ae2af86e8a5ce', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020672b0f8756ae2af86e8a5ce', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510672b0f8756ae2af86e8a5ce', 'width': 64}]",2020-08-07T08:24:02Z,2009,https://open.spotify.com/track/1YLJVmuzeM2YSUkCCaTNUB,1moxjboGR7GNWYIMWsRjgG,78,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4
5UsLjwBaTHBX4ektWIr4XX,Forever,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273506c4cc93e5a6234164125e1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02506c4cc93e5a6234164125e1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851506c4cc93e5a6234164125e1', 'width': 64}]",2020-08-07T08:24:02Z,2009-05-15,https://open.spotify.com/track/5UsLjwBaTHBX4ektWIr4XX,3TVXtAsR1Inumwj472S9r4,77,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,spotify:track:5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX,357707,5
2x7MyWybabEz6Y6wvHuwGE,Just Dance,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273631810af03785dbad83f5c81', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02631810af03785dbad83f5c81', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851631810af03785dbad83f5c81', 'width': 64}]",2020-08-07T08:24:02Z,2008-01-01,https://open.spotify.com/track/2x7MyWybabEz6Y6wvHuwGE,1HY2Jd0NmPuamShAr6KMms,77,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,spotify:track:2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/tracks/2x7MyWybabEz6Y6wvHuwGE,https://api.spotify.com/v1/audio-analysis/2x7MyWybabEz6Y6wvHuwGE,241933,4
64yrDBpcdwEdNY9loyEGbX,21 Guns,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c2ced39899b0d67cd5a724fa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c2ced39899b0d67cd5a724fa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c2ced39899b0d67cd5a724fa', 'width': 64}]",2020-08-07T08:24:02Z,2009-05-15,https://open.spotify.com/track/64yrDBpcdwEdNY9loyEGbX,7oPftvlwr6VrsViSDV7fJY,77,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,audio_features,spotify:track:64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,321093,4
7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e01d7d558032457b0e4883f6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e01d7d558032457b0e4883f6', 'width': 64}]",2020-08-07T08:24:02Z,2009-09-28,https://open.spotify.com/track/7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,77,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,audio_features,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,https://api.spotify.com/v1/tracks/7JIuqL4ZqkpfGKQhYlrirs,https://api.spotify.com/v1/audio-analysis/7JIuqL4ZqkpfGKQhYlrirs,267653,3
1IAzD1muglOxOcPbUHs70R,Whatever You Like,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b6d4478c6f91f1cb2d326c78', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b6d4478c6f91f1cb2d326c78', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b6d4478c6f91f1cb2d326c78', 'width': 64}]",2020-08-07T08:24:02Z,2008-09-07,https://open.spotify.com/track/1IAzD1muglOxOcPbUHs70R,4OBJLual30L7gRl5UkeRcT,76,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,audio_features,spotify:track:1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,249533,4
4cS2HQ6jK80vqdY9ofpztx,She Wolf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27338abd299129f8be89e636d98', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0238abd299129f8be89e636d98', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485138abd299129f8be89e636d98', 'width': 64}]",2020-08-07T08:24:02Z,2009,https://open.spotify.com/track/4cS2HQ6jK80vqdY9ofpztx,0EmeFodog0BfCgMzAIvKQp,76,0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,audio_features,spotify:track:4cS2HQ6jK80vqdY9ofpztx,https://api.spotify.com/v1/tracks/4cS2HQ6jK80vqdY9ofpztx,https://api.spotify.com/v1/audio-analysis/4cS2HQ6jK80vqdY9ofpztx,188867,4
1GEBsLDvJGw7kviySRI6GX,You Belong With Me,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27360cb9332e8c8c7d8e50854b3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0260cb9332e8c8c7d8e50854b3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485160cb9332e8c8c7d8e50854b3', 'width': 64}]",2020-08-07T08:24:02Z,2008-11-11,https://open.spotify.com/track/1GEBsLDvJGw7kviySRI6GX,06HL4z0CvFAxyc27GXpf02,76,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,audio_features,spotify:track:1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/tracks/1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/audio-analysis/1GEBsLDvJGw7kviySRI6GX,232120,4
