id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27334fd9eb8cd48e518598aec55', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0234fd9eb8cd48e518598aec55', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485134fd9eb8cd48e518598aec55', 'width': 64}]",2020-08-07T08:22:46Z,2007,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE,5lKZWd6HiSCLfnDGrq9RAm,78,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,audio_features,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4
49FYlytm3dAAraYgpoJZux,Umbrella,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f9f27162ab1ed45b8d7a7e98', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f9f27162ab1ed45b8d7a7e98', 'width': 64}]",2020-08-07T08:22:46Z,2008-06-02,https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux,5pKCCKE2ajJHZ9KAiaK11H,86,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,spotify:track:49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,275987,4
2kQuhkFX7uSVepCD3h29g5,Smack That,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d9bcf5565005950b353bc9cf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d9bcf5565005950b353bc9cf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d9bcf5565005950b353bc9cf', 'width': 64}]",2021-09-24T12:44:30Z,2006-01-01,https://open.spotify.com/track/2kQuhkFX7uSVepCD3h29g5,0z4gvV4rjIZ9wHck67ucSV,87,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,audio_features,spotify:track:2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5,212360,4
4AniPkv5vgdE1n6VKreiyI,Big Girls Don't Cry (Personal),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730283b8c1365d34315f5807bf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020283b8c1365d34315f5807bf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510283b8c1365d34315f5807bf', 'width': 64}]",2020-08-07T08:22:46Z,2006-09-13,https://open.spotify.com/track/4AniPkv5vgdE1n6VKreiyI,3r17AfJCCUqC9Lf0OAc73G,68,0.707,0.642,7,-4.271,1,0.0337,0.204,0.0,0.0925,0.249,113.083,audio_features,spotify:track:4AniPkv5vgdE1n6VKreiyI,https://api.spotify.com/v1/tracks/4AniPkv5vgdE1n6VKreiyI,https://api.spotify.com/v1/audio-analysis/4AniPkv5vgdE1n6VKreiyI,268120,4
6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a5beb0500ad6e3b0f7aea22', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026a5beb0500ad6e3b0f7aea22', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516a5beb0500ad6e3b0f7aea22', 'width': 64}]",2020-08-07T08:22:46Z,2007-04-16,https://open.spotify.com/track/6kopmMZiyLmw7h66uXcXR7,3hv9jJF3adDNsBSIQDqcjp,79,0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,audio_features,spotify:track:6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/tracks/6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/audio-analysis/6kopmMZiyLmw7h66uXcXR7,219413,4
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273beae6e69d6505fd379ef3081', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02beae6e69d6505fd379ef3081', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851beae6e69d6505fd379ef3081', 'width': 64}]",2020-08-07T08:22:46Z,2005-01-01,https://open.spotify.com/track/4RCWB3V8V0dignt99LZ8vH,1g1yxsNVPhMUl9GrMjEb2o,80,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c6ba98fd3f3b396a6c6f7091', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c6ba98fd3f3b396a6c6f7091', 'width': 64}]",2020-08-07T08:22:46Z,2006-09-12,https://open.spotify.com/track/3pD0f7hSJg2XdQ6udw5Tey,31TPClRtHm23RisEBtV3X7,76,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,audio_features,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,https://api.spotify.com/v1/tracks/3pD0f7hSJg2XdQ6udw5Tey,https://api.spotify.com/v1/audio-analysis/3pD0f7hSJg2XdQ6udw5Tey,448573,4
66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738dd53da15b55d402dfc3a20e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028dd53da15b55d402dfc3a20e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518dd53da15b55d402dfc3a20e', 'width': 64}]",2020-08-07T08:22:46Z,2006-01-01,https://open.spotify.com/track/66ZcOcouenzZEnzTJvoFmH,4yiQZ8tQPux8cPriYMWUFP,75,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,audio_features,spotify:track:66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/tracks/66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/audio-analysis/66ZcOcouenzZEnzTJvoFmH,246467,4
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734ed674ab91bdc566534f9285', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024ed674ab91bdc566534f9285', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514ed674ab91bdc566534f9285', 'width': 64}]",2020-08-07T08:22:46Z,2007-01-01,https://open.spotify.com/track/2bLqfJjuC5syrsgDsZfGmn,5Y5TRrQiqgUO4S36tzjIRZ,85,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,audio_features,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4
0j2T0R9dR9qdJYsB7ciXhf,Stronger,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0226f7f19c7f0381e56156c94a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485126f7f19c7f0381e56156c94a', 'width': 64}]",2020-08-07T08:22:46Z,2007-09-11,https://open.spotify.com/track/0j2T0R9dR9qdJYsB7ciXhf,5K4W6rqBFWDnAN6FQUkS6x,84,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,audio_features,spotify:track:0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/tracks/0j2T0R9dR9qdJYsB7ciXhf,https://api.spotify.com/v1/audio-analysis/0j2T0R9dR9qdJYsB7ciXhf,311867,4
