id,name,images,added_date,release_date,url,artist,popularity,error
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021630dd349221a35ce03a0ccf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511630dd349221a35ce03a0ccf', 'width': 64}]",2022-07-22T04:23:49Z,2022-07-06,https://open.spotify.com/track/2tTmW7RDtMQtBk7m2rYeSw,716NhGYqD1jl2wI1Qkgq36,88,{'status': 429}
1rDQ4oMwGJI7B4tovsBOxc,First Class,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730fbbde391655703a7c8cdc79', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020fbbde391655703a7c8cdc79', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510fbbde391655703a7c8cdc79', 'width': 64}]",2022-04-08T22:08:21Z,2022-04-08,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc,2LIk90788K0zvyj2JJVwkJ,18,{'status': 429}
6I3mqTwhRpn34SLVafSH7G,Ghost,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e6f407c7f3a0ec98845e4431', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e6f407c7f3a0ec98845e4431', 'width': 64}]",2022-01-16T05:48:27Z,2021-03-19,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,1uNFoZAHBGtllmzznpCI3s,88,{'status': 429}
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b817e721691aff3d67f26c04', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b817e721691aff3d67f26c04', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b817e721691aff3d67f26c04', 'width': 64}]",2022-05-05T02:49:52Z,2022-04-14,https://open.spotify.com/track/1PckUlxKqWQs3RlWXVBLw3,56oDRnqbIiwx4mymNEv7dS,77,{'status': 429}
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022e8ed79e177ff6011076f5f0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512e8ed79e177ff6011076f5f0', 'width': 64}]",2022-05-20T03:30:43Z,2022-05-20,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,6KImCVD70vtIoJWnq6nGn3,85,{'status': 429}
5CZ40GBx1sQ9agT82CLQCT,traitor,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a91c10fe9472d9bd89802e5a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a91c10fe9472d9bd89802e5a', 'width': 64}]",2023-06-29T12:39:02Z,2021-05-21,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,1McMsnEElThX1knmY4oliG,87,{'status': 429}
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0249d694203245f241a1bcaa72', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485149d694203245f241a1bcaa72', 'width': 64}]",2022-06-19T18:50:09Z,2022-05-06,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,4q3ewBCX7sLwd24euuV69X,89,{'status': 429}
4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c2b3ab9829aefad24fa2c1bc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c2b3ab9829aefad24fa2c1bc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c2b3ab9829aefad24fa2c1bc', 'width': 64}]",2022-08-12T10:16:35Z,2022-08-12,https://open.spotify.com/track/4C6Uex2ILwJi9sZXRdmqXp,0hCNtLu0JehylgoiP8L4Gh,76,{'status': 429}
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ba26678947112dff3c3158bf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ba26678947112dff3c3158bf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ba26678947112dff3c3158bf', 'width': 64}]",2023-01-10T13:45:01Z,2021-07-23,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,7jVv8c5Fj3E9VhNjxT4snq,80,{'status': 429}
5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738f072024e0358fc5c62eba41', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028f072024e0358fc5c62eba41', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518f072024e0358fc5c62eba41', 'width': 64}]",2022-07-29T18:18:01Z,2022-07-28,https://open.spotify.com/track/5ildQOEKmJuWGl2vRkFdYc,7ltDVBr6mKbRvohxheJ9h1,80,{'status': 429}
7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273523458c391fe8180a19a1069', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02523458c391fe8180a19a1069', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851523458c391fe8180a19a1069', 'width': 64}]",2022-01-16T05:45:06Z,2021-10-22,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,3PhoLpVuITZKcymswpck5b,71,{'status': 429}
5IgjP7X4th6nMNDh4akUHb,Under The Influence,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739a494f7d8909a6cc4ceb74ac', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029a494f7d8909a6cc4ceb74ac', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519a494f7d8909a6cc4ceb74ac', 'width': 64}]",2023-01-07T01:54:25Z,2019-10-04,https://open.spotify.com/track/5IgjP7X4th6nMNDh4akUHb,7bXgB6jMjp9ATFy66eO08Z,87,{'status': 429}
59CfNbkERJ3NoTXDvoURjj,Boyfriend,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730397f50cb9dc5393db5d08bc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020397f50cb9dc5393db5d08bc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510397f50cb9dc5393db5d08bc', 'width': 64}]",2022-03-28T20:49:49Z,2022-02-11,https://open.spotify.com/track/59CfNbkERJ3NoTXDvoURjj,2W8yFh0Ga6Yf3jiayVxwkE,82,{'status': 429}
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bb54dde68cd23e2a268ae0f5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bb54dde68cd23e2a268ae0f5', 'width': 64}]",2022-11-28T15:06:30Z,2022-10-21,https://open.spotify.com/track/5jQI2r1RdgtuT8S3iG8zFC,06HL4z0CvFAxyc27GXpf02,85,{'status': 429}
3IAfUEeaXRX9s9UdKOJrFI,Envolver,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27332f29a61d5e3c3bb3c7ae510', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0232f29a61d5e3c3bb3c7ae510', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485132f29a61d5e3c3bb3c7ae510', 'width': 64}]",2022-03-26T02:01:18Z,2021-11-11,https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI,7FNnA9vBm6EKceENgCGRMb,75,{'status': 429}
0skYUMpS0AcbpjcGsAbRGj,Pink Venom,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273797b37e01334a0897825d8b1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02797b37e01334a0897825d8b1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851797b37e01334a0897825d8b1', 'width': 64}]",2022-08-19T09:48:38Z,2022-08-19,https://open.spotify.com/track/0skYUMpS0AcbpjcGsAbRGj,41MozSoPIsD1dJM0CLPjZF,71,{'status': 429}
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02be82673b5f79d9658ec0a9fd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851be82673b5f79d9658ec0a9fd', 'width': 64}]",2022-01-19T00:40:12Z,2021-09-17,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,7jVv8c5Fj3E9VhNjxT4snq,82,{'status': 429}
