id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022118bf9b198b05a95ded6300', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512118bf9b198b05a95ded6300', 'width': 64}]",2020-06-16T11:24:49Z,2011-01-24,https://open.spotify.com/track/1c8gk2PeTE04A1pIDH9YMk,4dpARuHxo51G3z768sgnrY,83,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,spotify:track:1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/tracks/1c8gk2PeTE04A1pIDH9YMk,https://api.spotify.com/v1/audio-analysis/1c8gk2PeTE04A1pIDH9YMk,228093,4
7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ce70cb2d7063cf869f9f1239', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ce70cb2d7063cf869f9f1239', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ce70cb2d7063cf869f9f1239', 'width': 64}]",2020-06-16T11:24:49Z,2010,https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN,04gDigrS5kc9YWfZHwBETP,74,0.722,0.758,11,-4.477,0,0.0471,0.0111,0.0,0.308,0.62,128.047,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4
0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d77a9a738c99b8c4f7a7c3ee', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d77a9a738c99b8c4f7a7c3ee', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d77a9a738c99b8c4f7a7c3ee', 'width': 64}]",2020-06-16T11:24:49Z,2011-01-01,https://open.spotify.com/track/0IkKz2J93C94Ei4BvDop7P,3sgFRtyBnxXD5ESfmbK4dl,70,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,audio_features,spotify:track:0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,262173,4
4r6eNCsrZnQWJzzvFh4nlg,Firework,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d20c38f295039520d688a888', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d20c38f295039520d688a888', 'width': 64}]",2020-06-16T11:24:49Z,2010-01-01,https://open.spotify.com/track/4r6eNCsrZnQWJzzvFh4nlg,6jJ0s89eD6GaHleKKya26X,73,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,audio_features,spotify:track:4r6eNCsrZnQWJzzvFh4nlg,https://api.spotify.com/v1/tracks/4r6eNCsrZnQWJzzvFh4nlg,https://api.spotify.com/v1/audio-analysis/4r6eNCsrZnQWJzzvFh4nlg,227893,4
2tJulUYLDKOg9XrtVkMgcJ,Grenade,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f6b55ca93bd33211227b502b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f6b55ca93bd33211227b502b', 'width': 64}]",2020-06-16T11:24:49Z,2010-10-05,https://open.spotify.com/track/2tJulUYLDKOg9XrtVkMgcJ,0du5cEVh5yTK9QJze8zA0C,80,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,audio_features,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/tracks/2tJulUYLDKOg9XrtVkMgcJ,https://api.spotify.com/v1/audio-analysis/2tJulUYLDKOg9XrtVkMgcJ,222091,4
0JXXNGljqupsJaZsgSbMZV,Sure Thing,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d5a8395b0d80b8c48a5d851c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d5a8395b0d80b8c48a5d851c', 'width': 64}]",2020-06-16T11:24:49Z,2010-11-26,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV,360IAlyVv4PCEVjgyMZrxK,89,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,audio_features,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373,4
6nek1Nin9q48AVZcWs9e9D,Paradise,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02de0cd11d7b31c3bd1fd5983d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851de0cd11d7b31c3bd1fd5983d', 'width': 64}]",2020-06-16T11:24:49Z,2011-10-24,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,4gzpq5DPGxSnKTe4SA8HAU,86,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02121d5f92cf90576907dfb1e5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851121d5f92cf90576907dfb1e5', 'width': 64}]",2020-06-16T11:24:49Z,2011-05-23,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,7gP3bB2nilZXLfPHJhMdvc,85,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021dc7483a9fcfce54822a2f19', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511dc7483a9fcfce54822a2f19', 'width': 64}]",2020-06-16T11:24:49Z,2011-06-17,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,0TnOYISbd1XYRBk9myaseg,85,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733dea4a2ccd58ad1f8e4dbb03', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023dea4a2ccd58ad1f8e4dbb03', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513dea4a2ccd58ad1f8e4dbb03', 'width': 64}]",2020-06-16T11:24:49Z,2011-10-18,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,7H55rcKCfwqkyDFH9wpKM6,84,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120,3
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731c8193de8d62b2ffa49a09db', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021c8193de8d62b2ffa49a09db', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511c8193de8d62b2ffa49a09db', 'width': 64}]",2020-06-16T11:24:49Z,2011-01-01,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4,6dJeKm76NjfXBNTpHmOhfO,83,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,audio_features,spotify:track:0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4,188453,4
73CMRj62VK8nUS4ezD2wvi,Set Fire to the Rain,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022118bf9b198b05a95ded6300', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512118bf9b198b05a95ded6300', 'width': 64}]",2020-06-16T11:24:49Z,2011-01-24,https://open.spotify.com/track/73CMRj62VK8nUS4ezD2wvi,4dpARuHxo51G3z768sgnrY,83,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,spotify:track:73CMRj62VK8nUS4ezD2wvi,https://api.spotify.com/v1/tracks/73CMRj62VK8nUS4ezD2wvi,https://api.spotify.com/v1/audio-analysis/73CMRj62VK8nUS4ezD2wvi,242974,4
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0218b8088fe0c3dbf78398b55a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485118b8088fe0c3dbf78398b55a', 'width': 64}]",2020-06-16T11:24:49Z,2011-11-11,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz,4IJczjB0fJ04gs4uvP0Fli,83,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960,4
7ySUcLPVX7KudhnmNcgY2D,S&M,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0231548865f7c729290b96c794', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485131548865f7c729290b96c794', 'width': 64}]",2020-06-16T11:24:49Z,2010-01-01,https://open.spotify.com/track/7ySUcLPVX7KudhnmNcgY2D,5pKCCKE2ajJHZ9KAiaK11H,82,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,audio_features,spotify:track:7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/tracks/7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/audio-analysis/7ySUcLPVX7KudhnmNcgY2D,243600,4
3hlksXnvbKogFdPbpO9vel,Super Bass,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aa7d2641af0fa4c1f76fafbf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02aa7d2641af0fa4c1f76fafbf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851aa7d2641af0fa4c1f76fafbf', 'width': 64}]",2020-06-16T11:24:49Z,2010-11-22,https://open.spotify.com/track/3hlksXnvbKogFdPbpO9vel,0hCNtLu0JehylgoiP8L4Gh,82,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,audio_features,spotify:track:3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/tracks/3hlksXnvbKogFdPbpO9vel,https://api.spotify.com/v1/audio-analysis/3hlksXnvbKogFdPbpO9vel,200013,4
