id,name,images,added_date,release_date,url,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02926f43e7cce571e62720fd46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851926f43e7cce571e62720fd46', 'width': 64}]",2022-10-27T08:35:29Z,2012-12-07,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh,0du5cEVh5yTK9QJze8zA0C,90,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4
3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a111f7769013f1731e9c697c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a111f7769013f1731e9c697c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a111f7769013f1731e9c697c', 'width': 64}]",2022-10-27T08:35:29Z,2012-01-01,https://open.spotify.com/track/3TGRqZ0a2l1LRblBkJoaDx,6sFIWsNpZYqfjUpaCgueju,75,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,audio_features,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,193400,4
7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27305fb4e9947c6edaf3836766e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0205fb4e9947c6edaf3836766e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485105fb4e9947c6edaf3836766e', 'width': 64}]",2022-10-27T08:35:29Z,2012-02-21,https://open.spotify.com/track/7a86XRg84qjasly9f6bPSD,5nCi3BB41mBaMH9gfr6Su0,75,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,audio_features,spotify:track:7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD,250627,4
1z9kQ14XBSN0r2v6fx4IdG,Diamonds,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e24cbbd5cef05ca77ec67df6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e24cbbd5cef05ca77ec67df6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e24cbbd5cef05ca77ec67df6', 'width': 64}]",2022-10-27T08:35:29Z,2012-01-01,https://open.spotify.com/track/1z9kQ14XBSN0r2v6fx4IdG,5pKCCKE2ajJHZ9KAiaK11H,77,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,audio_features,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/tracks/1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/audio-analysis/1z9kQ14XBSN0r2v6fx4IdG,225147,4
6nek1Nin9q48AVZcWs9e9D,Paradise,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273de0cd11d7b31c3bd1fd5983d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02de0cd11d7b31c3bd1fd5983d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851de0cd11d7b31c3bd1fd5983d', 'width': 64}]",2022-10-27T08:35:29Z,2011-10-24,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,4gzpq5DPGxSnKTe4SA8HAU,86,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4
6VObnIkLVruX4UVyxWhlqm,Skyfall,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732737be35cc5245eef495be90', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022737be35cc5245eef495be90', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512737be35cc5245eef495be90', 'width': 64}]",2022-10-27T08:35:29Z,2012-10-04,https://open.spotify.com/track/6VObnIkLVruX4UVyxWhlqm,4dpARuHxo51G3z768sgnrY,86,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,audio_features,spotify:track:6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,286480,4
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024a5584795dc73860653a9a3e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514a5584795dc73860653a9a3e', 'width': 64}]",2022-10-27T08:35:29Z,2012-05-25,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo,4AK6F7OLvEQ5QYCBNiQWHq,85,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
3GZD6HmiNUhxXYf8Gch723,Lost,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027aede4855f6d0d738012e2e5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517aede4855f6d0d738012e2e5', 'width': 64}]",2022-10-27T08:35:29Z,2012-07-10,https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,85,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,audio_features,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093,4
1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27352e61456aa4995ba48d94e30', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0252e61456aa4995ba48d94e30', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485152e61456aa4995ba48d94e30', 'width': 64}]",2022-10-27T08:35:29Z,2011-08-08,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um,3nFkdlSjzX9mRTtwJOzDYB,85,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,spotify:track:1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um,219333,4
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733dea4a2ccd58ad1f8e4dbb03', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023dea4a2ccd58ad1f8e4dbb03', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513dea4a2ccd58ad1f8e4dbb03', 'width': 64}]",2022-10-27T08:35:29Z,2011-10-18,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,7H55rcKCfwqkyDFH9wpKM6,84,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120,3
